sample_idx,min_ade,min_fde,best_ade_k,best_fde_k,conf_ade,conf_fde,conf_k,conf_prob
2834,0.07432752102613449,0.15820959210395813,1,1,0.07432752102613449,0.15820959210395813,1,0.6901846528053284
598,0.20169560611248016,0.2625398635864258,5,5,0.32790467143058777,0.49434158205986023,1,0.8168222308158875
1914,0.7802023887634277,2.832714319229126,3,3,0.7802023887634277,2.832714319229126,3,0.9975219368934631
2125,0.05924561619758606,0.10071276873350143,5,5,0.1964724212884903,0.29836517572402954,1,0.5894132256507874
601,0.18742287158966064,0.26235246658325195,5,5,0.2908293902873993,0.4941621422767639,1,0.8200026154518127
2297,0.045312169939279556,0.1554591804742813,1,1,0.045312169939279556,0.1554591804742813,1,0.9701270461082458
788,0.0662173181772232,0.13809046149253845,1,1,0.0662173181772232,0.13809046149253845,1,0.9134784936904907
818,2.99930739402771,2.462200164794922,3,3,2.99930739402771,2.462200164794922,3,0.8385838866233826
1891,1.8712400197982788,1.7132577896118164,3,3,3.383613348007202,9.67860221862793,2,0.3345322012901306
3225,0.022914478555321693,0.05151436850428581,1,1,0.022914478555321693,0.05151436850428581,1,0.976047158241272
532,0.021100373938679695,0.008754818700253963,1,1,0.021100373938679695,0.008754818700253963,1,0.9362160563468933
1512,0.151402086019516,0.14082440733909607,5,5,0.17350928485393524,0.3229738473892212,1,0.6945603489875793
920,0.037782393395900726,0.09090821444988251,1,1,0.037782393395900726,0.09090821444988251,1,0.9906519651412964
