method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
lstm_top6_conf_hidden_64_layers_1,0.1106220042275626,0.1870736715190188,0.25776153130821267,0.3335156596370904,0.39582890134492615,0.4686734604034758,0.5444859467919411,0.6217293110973763,0.7128688224838697,0.8301933565675096,0.9632148179195859,1.107885815529285
lstm_top6_conf_hidden_128_layers_1,0.1039359552645568,0.16742460524156658,0.2329075574330504,0.29493713581971615,0.34677375939447136,0.40536987549355463,0.4651642005678282,0.5116568456664109,0.5758462018840708,0.6486323655322352,0.7332446105488502,0.839080724058559
lstm_top6_conf_hidden_256_layers_1,0.11223102701032159,0.17122397209261014,0.21948735505694375,0.2708435078576175,0.32129417692092166,0.3850902579129483,0.43867954964877176,0.4935625266817541,0.5472462287123728,0.6138591523227991,0.6975856935281296,0.7981827800031169
lstm_top6_conf_hidden_128_layers_2,0.1016319841576412,0.16709495950718437,0.23019398996670629,0.2999830417674358,0.35509416426496254,0.41678705491408025,0.47058018136555224,0.5293923407264794,0.5888535362049548,0.658996750908872,0.7428175371552986,0.8524349684541283
lstm_top6_conf_hidden_256_layers_2,0.09708785773678259,0.15512034700342073,0.2074846149874826,0.25653272673017374,0.30789032282882545,0.3567678551103613,0.40783756837349344,0.4606359857068376,0.5140261268150591,0.5800968254946135,0.6494030730827944,0.734729719157754
lstm_top6_conf_hidden_128_layers_3,0.1153538012946559,0.1792174608248884,0.25987224963087513,0.32925700463866553,0.3888606167906387,0.4649998638246457,0.529116722388029,0.5930688615193173,0.6595538568137933,0.7385212196452564,0.8349088757462265,0.9602521149678399
lstm_top6_conf_hidden_256_layers_3,0.12066377597389791,0.19436374580320923,0.25725977017629537,0.3262072792184137,0.3925377518912269,0.45934952801657014,0.5306935366253046,0.5964749155530378,0.6631354391521943,0.7581561166225583,0.8591448199652156,0.9796639933609351
