sample_idx,min_ade,min_fde,best_ade_k,best_fde_k,conf_ade,conf_fde,conf_k,conf_prob
1255,0.14624212682247162,0.09593341499567032,3,3,0.14624212682247162,0.09593341499567032,3,0.8415507078170776
3007,0.08264967054128647,0.1570131629705429,3,3,0.08264967054128647,0.1570131629705429,3,0.9997796416282654
3162,0.05874032899737358,0.06589041650295258,3,3,0.05874032899737358,0.06589041650295258,3,0.9984558820724487
1605,0.08518928289413452,0.13206847012043,4,4,0.08518928289413452,0.13206847012043,4,0.9992470741271973
3059,0.09354093670845032,0.06152554228901863,3,3,0.09354093670845032,0.06152554228901863,3,0.9981334805488586
3196,0.019775012508034706,0.019540563225746155,3,3,0.019775012508034706,0.019540563225746155,3,0.9999929666519165
553,0.11513301730155945,0.11112313717603683,3,3,0.11513301730155945,0.11112313717603683,3,0.9977651834487915
1194,0.0899791419506073,0.16275207698345184,3,3,0.0899791419506073,0.16275207698345184,3,0.9999622106552124
2803,0.10694242268800735,0.23968732357025146,1,1,0.3080528974533081,0.3578633666038513,4,0.659918487071991
648,0.16115716099739075,0.22089147567749023,3,3,0.16115716099739075,0.22089147567749023,3,0.9933733940124512
2783,0.0649554580450058,0.1029067113995552,3,3,0.0649554580450058,0.1029067113995552,3,0.5174230337142944
255,0.570622444152832,1.4281013011932373,1,1,0.570622444152832,1.4281013011932373,1,0.9588455557823181
3122,2.3416318893432617,6.9353742599487305,0,0,2.3416318893432617,6.9353742599487305,0,0.9793193936347961
3172,0.06991485506296158,0.15645301342010498,3,3,0.06991485506296158,0.15645301342010498,3,0.9823886752128601
2204,0.07822946459054947,0.09309472888708115,3,4,0.07822946459054947,0.1253385990858078,3,0.8137829899787903
2196,0.1412237137556076,0.22626735270023346,3,3,0.1412237137556076,0.22626735270023346,3,0.9997062087059021
3402,2.4043638706207275,5.403959274291992,0,0,2.4043638706207275,5.403959274291992,0,0.9553336501121521
2367,0.06837267428636551,0.046072132885456085,4,4,0.06837267428636551,0.046072132885456085,4,0.5732738971710205
1881,0.3999599516391754,0.3660965859889984,0,0,0.3999599516391754,0.3660965859889984,0,0.9322367310523987
2130,0.03558267652988434,0.06654134392738342,3,3,0.20696134865283966,0.25988513231277466,4,0.4507414698600769
1855,0.41302016377449036,0.3076417148113251,0,0,0.41302016377449036,0.3076417148113251,0,0.9989631175994873
1465,0.07519284635782242,0.09894728660583496,3,3,0.07519284635782242,0.09894728660583496,3,0.9436113834381104
2323,0.12632668018341064,0.0703156441450119,3,1,0.17768840491771698,0.23965248465538025,4,0.6421172618865967
2200,0.14615033566951752,0.18818089365959167,1,3,0.16336138546466827,0.18818089365959167,3,0.4521537721157074
2158,0.10079482942819595,0.12243746966123581,1,1,0.1989682912826538,0.26519936323165894,4,0.6744107007980347
1328,0.21717052161693573,0.22749388217926025,3,3,0.486173540353775,0.6816451549530029,4,0.7356470227241516
1950,0.10371945053339005,0.17676804959774017,3,3,0.10371945053339005,0.17676804959774017,3,0.8790473341941833
3102,0.5607170462608337,0.7378109693527222,4,4,1.4004439115524292,2.3026862144470215,1,0.7937155961990356
1552,0.04978572949767113,0.08178757131099701,4,1,0.04978572949767113,0.10176791995763779,4,0.5911253094673157
981,0.029224487021565437,0.040741998702287674,3,3,0.029224487021565437,0.040741998702287674,3,0.9956400394439697
1709,0.19772803783416748,0.6207635998725891,3,3,0.19772803783416748,0.6207635998725891,3,0.9222327470779419
2777,0.07518837600946426,0.036292120814323425,3,3,0.07518837600946426,0.036292120814323425,3,0.46415868401527405
72,0.12673437595367432,0.16778706014156342,3,3,0.12673437595367432,0.16778706014156342,3,0.9997441172599792
974,0.03385226055979729,0.0483737587928772,3,3,0.03385226055979729,0.0483737587928772,3,0.9911325573921204
2789,0.10921871662139893,0.08285271376371384,4,4,0.10921871662139893,0.08285271376371384,4,0.7232561111450195
1311,0.032627083361148834,0.03957034647464752,3,3,0.032627083361148834,0.03957034647464752,3,0.9989468455314636
627,0.031399909406900406,0.09193260967731476,3,3,0.031399909406900406,0.09193260967731476,3,0.9993627667427063
3439,0.3039156496524811,0.4586946964263916,3,3,0.3039156496524811,0.4586946964263916,3,0.8512794971466064
1940,0.13185633718967438,0.22441522777080536,3,3,0.13185633718967438,0.22441522777080536,3,0.9439354538917542
2641,0.34709957242012024,0.4435272216796875,4,4,0.48982539772987366,0.7018195986747742,1,0.8278512358665466
742,2.0619194507598877,4.0420122146606445,0,0,2.0619194507598877,4.0420122146606445,0,0.9936834573745728
2391,0.017280718311667442,0.02558072656393051,3,3,0.017280718311667442,0.02558072656393051,3,0.9976010918617249
466,0.13981081545352936,0.16464650630950928,4,4,0.15479415655136108,0.43726956844329834,3,0.7822877168655396
1462,0.2961805760860443,0.43815433979034424,3,3,0.2961805760860443,0.43815433979034424,3,0.9966704249382019
1349,0.06208135560154915,0.0510237030684948,3,3,0.06208135560154915,0.0510237030684948,3,0.980409562587738
2445,0.1192770004272461,0.11775597184896469,3,4,0.1192770004272461,0.17009876668453217,3,0.9345771074295044
3088,1.3341292142868042,1.6374871730804443,4,4,18.420499801635742,40.504783630371094,0,0.992230236530304
1146,0.08071688562631607,0.08622340857982635,3,3,0.08071688562631607,0.08622340857982635,3,0.9816187024116516
2157,0.09254741668701172,0.09146597236394882,4,1,0.09254741668701172,0.20703457295894623,4,0.5414132475852966
2191,0.08489301800727844,0.13099728524684906,3,3,0.1360427588224411,0.17777907848358154,4,0.5019416809082031
654,0.24211479723453522,0.23904366791248322,3,3,0.24211479723453522,0.23904366791248322,3,0.9012805223464966
942,1.165395975112915,1.5015201568603516,4,4,5.987453937530518,10.563081741333008,1,0.37456363439559937
524,0.18256115913391113,0.26221704483032227,3,3,0.18256115913391113,0.26221704483032227,3,0.9821400046348572
5,0.11591284722089767,0.45711299777030945,3,3,0.11591284722089767,0.45711299777030945,3,0.9997331500053406
2955,0.8033528923988342,1.57776939868927,0,0,0.8033528923988342,1.57776939868927,0,0.7481746077537537
2799,0.1076866015791893,0.11601309478282928,4,4,0.1076866015791893,0.11601309478282928,4,0.6643655896186829
1119,0.1356087476015091,0.2031657099723816,3,3,0.1356087476015091,0.2031657099723816,3,0.9991173148155212
3351,0.09052436798810959,0.0990312322974205,3,3,0.09052436798810959,0.0990312322974205,3,0.996722400188446
445,0.19966952502727509,0.07707954943180084,3,3,0.19966952502727509,0.07707954943180084,3,0.9847278594970703
534,0.019412068650126457,0.01803048700094223,3,3,0.019412068650126457,0.01803048700094223,3,0.9626664519309998
112,0.016538387164473534,0.03573751077055931,3,3,0.016538387164473534,0.03573751077055931,3,0.9994456171989441
2865,0.016559256240725517,0.018843434751033783,3,3,0.016559256240725517,0.018843434751033783,3,0.9978023171424866
1879,1.7148842811584473,3.3014023303985596,0,0,1.7148842811584473,3.3014023303985596,0,0.7381336092948914
2497,0.16736732423305511,0.2554124593734741,3,4,0.16736732423305511,0.29985448718070984,3,0.4396325349807739
2646,0.09112616628408432,0.18086445331573486,3,3,0.09112616628408432,0.18086445331573486,3,0.8757088780403137
992,0.8715274930000305,0.37507733702659607,0,0,0.8715274930000305,0.37507733702659607,0,0.9957774877548218
233,0.6764286160469055,2.203355550765991,5,5,0.6764286160469055,2.203355550765991,5,0.9959468245506287
2564,0.06770399212837219,0.14266841113567352,4,4,0.06770399212837219,0.14266841113567352,4,0.6515432596206665
3413,5.450195789337158,9.475086212158203,0,0,5.450195789337158,9.475086212158203,0,0.9039921760559082
3166,0.05056767538189888,0.10559643805027008,3,3,0.05056767538189888,0.10559643805027008,3,0.998144268989563
305,0.020796211436390877,0.04423832893371582,3,3,0.020796211436390877,0.04423832893371582,3,0.9994283318519592
267,0.01847846619784832,0.022393053397536278,3,3,0.01847846619784832,0.022393053397536278,3,0.9984076619148254
294,0.02006678842008114,0.044013749808073044,3,3,0.02006678842008114,0.044013749808073044,3,0.9994745850563049
3159,0.11520847678184509,0.1597805619239807,3,3,0.11520847678184509,0.1597805619239807,3,0.9998077750205994
2224,0.0409378819167614,0.0666733905673027,3,3,0.0409378819167614,0.0666733905673027,3,0.9915332198143005
1580,0.17425037920475006,0.25875845551490784,3,3,0.17425037920475006,0.25875845551490784,3,0.6087995171546936
3256,0.03901560977101326,0.0503089502453804,3,3,0.03901560977101326,0.0503089502453804,3,0.9997001886367798
2988,0.10059589892625809,0.10794557631015778,3,3,0.10059589892625809,0.10794557631015778,3,0.9994075298309326
3419,0.17595510184764862,0.07497482746839523,4,4,0.5193822979927063,0.5896496772766113,3,0.7339268326759338
2255,0.024685340002179146,0.027132093906402588,3,3,0.024685340002179146,0.027132093906402588,3,0.999955415725708
1383,0.12621833384037018,0.10897457599639893,4,3,0.12621833384037018,0.31342464685440063,4,0.644775390625
2236,0.11659553647041321,0.20004983246326447,3,3,0.11659553647041321,0.20004983246326447,3,0.9975442290306091
2527,0.1299085021018982,0.15332093834877014,4,3,0.1299085021018982,0.16881799697875977,4,0.9161220192909241
1039,0.032740239053964615,0.031624820083379745,3,3,0.032740239053964615,0.031624820083379745,3,0.9994593262672424
3297,0.7934706211090088,1.873175859451294,4,4,1.0415469408035278,3.487079381942749,3,0.5498367547988892
3264,0.8065251708030701,0.8491315245628357,3,3,0.8065251708030701,0.8491315245628357,3,0.948071300983429
848,0.04932278394699097,0.06615330278873444,4,4,0.04932278394699097,0.06615330278873444,4,0.9997517466545105
1504,0.1150139644742012,0.08023625612258911,3,3,0.1150139644742012,0.08023625612258911,3,0.7660134434700012
2091,0.12452391535043716,0.1539648324251175,4,1,0.12452391535043716,0.19309848546981812,4,0.5773411393165588
3220,0.03064950369298458,0.044392179697752,3,3,0.03064950369298458,0.044392179697752,3,0.9982143640518188
1403,0.05631560459733009,0.02324538491666317,3,1,0.05631560459733009,0.08767125755548477,3,0.8668230175971985
2000,0.11239422112703323,0.032497722655534744,1,2,0.1701183319091797,0.1334870159626007,3,0.5484340190887451
3029,0.5413834452629089,1.0578041076660156,5,5,0.5413834452629089,1.0578041076660156,5,0.8121223449707031
3008,0.08718468993902206,0.03753577545285225,3,3,0.08718468993902206,0.03753577545285225,3,0.9996516704559326
3250,0.05389103293418884,0.1405109465122223,3,3,0.05389103293418884,0.1405109465122223,3,0.9985550045967102
1942,0.08529100567102432,0.12761227786540985,3,3,0.08529100567102432,0.12761227786540985,3,0.8935257196426392
1518,0.07376622408628464,0.09852780401706696,1,1,0.16806656122207642,0.276995986700058,3,0.7648378610610962
1214,0.10586246103048325,0.24505896866321564,4,4,0.10586246103048325,0.24505896866321564,4,0.9979040622711182
1633,0.0401528924703598,0.02076132595539093,3,3,0.0401528924703598,0.02076132595539093,3,0.9741409420967102
2198,0.11023328453302383,0.3101269006729126,3,3,0.11023328453302383,0.3101269006729126,3,0.549214780330658
490,0.14245273172855377,0.056886009871959686,3,3,0.14245273172855377,0.056886009871959686,3,0.9740071296691895
146,0.19360704720020294,0.31886738538742065,3,3,0.19360704720020294,0.31886738538742065,3,0.8924766778945923
2402,0.09367116540670395,0.0972033217549324,4,4,0.09367116540670395,0.0972033217549324,4,0.6925299763679504
1341,0.09795338660478592,0.0986650139093399,4,4,0.09795338660478592,0.0986650139093399,4,0.6066685914993286
1307,0.03280113264918327,0.032283782958984375,3,3,0.03280113264918327,0.032283782958984375,3,0.9933885335922241
2583,0.07296810299158096,0.13550861179828644,4,4,0.07296810299158096,0.13550861179828644,4,0.6843142509460449
3274,2.005380153656006,3.548147439956665,0,0,8.770027160644531,22.787931442260742,5,0.5800174474716187
1204,0.08848518878221512,0.04846886917948723,4,4,0.08848518878221512,0.04846886917948723,4,0.9988352656364441
1595,0.09681586176156998,0.22930914163589478,3,3,0.09681586176156998,0.22930914163589478,3,0.9992928504943848
2672,0.1339503675699234,0.1574607789516449,3,3,0.1339503675699234,0.1574607789516449,3,0.9822857975959778
481,0.029804294928908348,0.07087862491607666,3,3,0.029804294928908348,0.07087862491607666,3,0.999367892742157
1350,0.10703489184379578,0.13600029051303864,3,3,0.10703489184379578,0.13600029051303864,3,0.9850283861160278
424,0.1083197221159935,0.3118766248226166,3,3,0.1083197221159935,0.3118766248226166,3,0.8014899492263794
1624,0.12677599489688873,0.11411026865243912,4,4,0.12677599489688873,0.11411026865243912,4,0.6508137583732605
2058,0.026684267446398735,0.039437297731637955,3,3,0.026684267446398735,0.039437297731637955,3,0.9890725016593933
1353,0.1073412299156189,0.08428262919187546,4,4,0.1073412299156189,0.08428262919187546,4,0.8556353449821472
2718,0.0360269695520401,0.07615352421998978,3,3,0.0360269695520401,0.07615352421998978,3,0.9999549388885498
2442,0.12322591990232468,0.12084807455539703,3,3,0.12322591990232468,0.12084807455539703,3,0.8856399655342102
3210,0.21615499258041382,0.21259362995624542,3,3,0.21615499258041382,0.21259362995624542,3,0.998933732509613
2441,0.31085503101348877,0.37347692251205444,4,3,0.3488004505634308,0.37347692251205444,3,0.9549099802970886
2581,0.07013234496116638,0.10269276052713394,4,4,0.07013234496116638,0.10269276052713394,4,0.6506645083427429
3428,0.16090907156467438,0.2972642183303833,3,3,0.16090907156467438,0.2972642183303833,3,0.9462442994117737
2929,0.658234179019928,1.4814573526382446,3,3,0.658234179019928,1.4814573526382446,3,0.6609142422676086
2333,0.021412590518593788,0.019401486963033676,3,3,0.021412590518593788,0.019401486963033676,3,0.9971898198127747
1893,2.46048903465271,1.1849690675735474,0,0,2.46048903465271,1.1849690675735474,0,0.9991901516914368
2486,0.03672941401600838,0.0447804220020771,3,3,0.03672941401600838,0.0447804220020771,3,0.9441368579864502
2034,0.035251785069704056,0.06709130108356476,3,3,0.035251785069704056,0.06709130108356476,3,0.9909340143203735
859,0.05977251008152962,0.07112518697977066,3,3,0.05977251008152962,0.07112518697977066,3,0.9993357062339783
3346,0.09378591179847717,0.2057662010192871,3,3,0.09378591179847717,0.2057662010192871,3,0.9972992539405823
3441,0.08352500945329666,0.028339549899101257,3,3,0.08352500945329666,0.028339549899101257,3,0.9883520007133484
1096,0.05162130296230316,0.0015229764394462109,3,3,0.05162130296230316,0.0015229764394462109,3,0.9958266615867615
2371,0.11421795934438705,0.1065220832824707,4,4,0.11421795934438705,0.1065220832824707,4,0.6581574082374573
0,0.12451950460672379,0.2528636157512665,3,3,0.12451950460672379,0.2528636157512665,3,0.9998102784156799
582,0.08626217395067215,0.13224197924137115,3,3,0.08626217395067215,0.13224197924137115,3,0.979339599609375
2826,1.0689812898635864,2.4808506965637207,5,5,1.0689812898635864,2.4808506965637207,5,0.8820416927337646
667,0.6163515448570251,0.6597145795822144,5,5,0.6163515448570251,0.6597145795822144,5,0.9397663474082947
1240,0.07007806748151779,0.023766309022903442,3,3,0.07007806748151779,0.023766309022903442,3,0.8455836772918701
2378,0.05900200083851814,0.06788057833909988,4,4,0.05900200083851814,0.06788057833909988,4,0.6723453998565674
624,0.04000309482216835,0.04816354811191559,3,3,0.04000309482216835,0.04816354811191559,3,0.9978194236755371
1500,0.039774876087903976,0.02718062326312065,4,4,0.039774876087903976,0.02718062326312065,4,0.928164541721344
3123,5.339636325836182,12.245879173278809,0,0,5.339636325836182,12.245879173278809,0,0.9785070419311523
1507,0.21980075538158417,0.3722952902317047,3,4,0.21980075538158417,0.4435851573944092,3,0.9063301086425781
141,0.18103913962841034,0.3173442780971527,3,3,0.18103913962841034,0.3173442780971527,3,0.9301109910011292
990,0.029224487021565437,0.040741998702287674,3,3,0.029224487021565437,0.040741998702287674,3,0.9956400394439697
2033,0.04050636664032936,0.06878437846899033,3,3,0.04050636664032936,0.06878437846899033,3,0.995448887348175
1679,0.4776395261287689,0.31474581360816956,3,3,0.4776395261287689,0.31474581360816956,3,0.9946590065956116
1770,3.068711280822754,5.5885009765625,0,0,5.085201740264893,11.182235717773438,5,0.8120669722557068
968,0.07604057341814041,0.13485929369926453,3,3,0.07604057341814041,0.13485929369926453,3,0.9581819772720337
3036,0.615338146686554,1.251937747001648,2,2,2.8642961978912354,8.115933418273926,1,0.5000932812690735
2012,0.2017585039138794,0.4199376404285431,1,3,0.2695397436618805,0.4199376404285431,3,0.9801811575889587
2457,0.10052437335252762,0.12148921191692352,1,4,0.10354689508676529,0.12148921191692352,4,0.6480832695960999
3407,0.38621893525123596,0.951227605342865,0,0,0.38621893525123596,0.951227605342865,0,0.9460211396217346
2572,0.08677146583795547,0.07777558267116547,4,4,0.08677146583795547,0.07777558267116547,4,0.6597057580947876
131,0.02958705835044384,0.064669668674469,3,3,0.02958705835044384,0.064669668674469,3,0.9995039701461792
1160,0.08619862049818039,0.0792226567864418,3,3,0.08619862049818039,0.0792226567864418,3,0.9507207870483398
444,0.06178874149918556,0.05317581444978714,4,4,0.06178874149918556,0.05317581444978714,4,0.53598552942276
612,1.3254610300064087,0.8665716052055359,4,3,1.3342280387878418,0.8665716052055359,3,0.5094859600067139
2090,0.05825946852564812,0.07284994423389435,3,3,0.24814008176326752,0.2191958725452423,4,0.46856334805488586
1265,0.080137699842453,0.019606905058026314,3,3,0.080137699842453,0.019606905058026314,3,0.9997829794883728
2595,0.10707107186317444,0.11730646342039108,3,3,0.10707107186317444,0.11730646342039108,3,0.9810606241226196
2021,0.09371635317802429,0.2056654691696167,4,4,0.09371635317802429,0.2056654691696167,4,0.6319972276687622
1475,0.0937969759106636,0.15658017992973328,3,3,0.0937969759106636,0.15658017992973328,3,0.9947022795677185
82,0.09192952513694763,0.11417178809642792,3,3,0.09192952513694763,0.11417178809642792,3,0.9999123811721802
905,0.03945166990160942,0.08253318071365356,3,3,0.03945166990160942,0.08253318071365356,3,0.999805748462677
1441,0.06865106523036957,0.09009166061878204,4,4,0.06865106523036957,0.09009166061878204,4,0.6201423406600952
440,0.1313459277153015,0.08876224607229233,3,4,0.13459773361682892,0.08876224607229233,4,0.5506463646888733
1434,0.04846637323498726,0.04302988946437836,4,1,0.04846637323498726,0.1041904091835022,4,0.6155053377151489
2532,0.09230426698923111,0.1390739381313324,3,3,0.09230426698923111,0.1390739381313324,3,0.9902883768081665
2673,0.16866441071033478,0.02932525984942913,4,4,0.16866441071033478,0.02932525984942913,4,0.622471034526825
1099,0.04857172071933746,0.05333395302295685,3,3,0.04857172071933746,0.05333395302295685,3,0.9964339733123779
962,0.02580689638853073,0.035876598209142685,3,3,0.02580689638853073,0.035876598209142685,3,0.9970756769180298
703,1.645376205444336,1.784195065498352,5,5,7.873844623565674,16.98754119873047,3,0.8921151757240295
762,0.030449358746409416,0.05321685969829559,3,3,0.030449358746409416,0.05321685969829559,3,0.9968435764312744
770,0.030349330976605415,0.05317836254835129,3,3,0.030349330976605415,0.05317836254835129,3,0.9968546628952026
3311,1.4632254838943481,3.66276478767395,0,0,1.4632254838943481,3.66276478767395,0,0.939054012298584
594,0.058974821120500565,0.04244724661111832,3,3,0.058974821120500565,0.04244724661111832,3,0.9994887113571167
943,0.6934934258460999,1.7307237386703491,0,0,0.6934934258460999,1.7307237386703491,0,0.9187203049659729
2114,0.055318281054496765,0.07918312400579453,3,3,0.055318281054496765,0.07918312400579453,3,0.9920141100883484
3458,0.3333691358566284,0.3825282156467438,3,3,0.3333691358566284,0.3825282156467438,3,0.8854939341545105
1883,4.74290132522583,7.846036434173584,2,2,9.145434379577637,23.366899490356445,5,0.31600847840309143
26,0.19716493785381317,0.13168588280677795,3,3,0.19716493785381317,0.13168588280677795,3,0.9999948740005493
2760,0.10910066217184067,0.1588805615901947,4,4,0.10910066217184067,0.1588805615901947,4,0.4907514452934265
2681,0.08685304969549179,0.08608397841453552,3,3,0.08685304969549179,0.08608397841453552,3,0.997238039970398
2246,0.035281408578157425,0.05216704681515694,3,3,0.035281408578157425,0.05216704681515694,3,0.9999680519104004
2725,0.03562701493501663,0.06951320171356201,3,3,0.03562701493501663,0.06951320171356201,3,0.999968409538269
387,0.6769338250160217,1.4138436317443848,1,1,0.6769338250160217,1.4138436317443848,1,0.4606395959854126
128,0.019666852429509163,0.042792778462171555,3,3,0.019666852429509163,0.042792778462171555,3,0.9994720816612244
1208,0.09291720390319824,0.07877648621797562,4,4,0.09291720390319824,0.07877648621797562,4,0.9964718818664551
1739,0.04637840762734413,0.09100500494241714,3,3,0.04637840762734413,0.09100500494241714,3,0.9993512034416199
1971,1.4391149282455444,2.278291940689087,0,0,1.4391149282455444,2.278291940689087,0,0.9996652603149414
2498,0.19347316026687622,0.1612900346517563,4,4,0.31099191308021545,0.16398990154266357,3,0.5062192678451538
2979,0.08835569769144058,0.09328331798315048,3,3,0.08835569769144058,0.09328331798315048,3,0.9993317723274231
588,0.1147785410284996,0.29117798805236816,3,3,0.1147785410284996,0.29117798805236816,3,0.9970869421958923
3406,2.635183334350586,6.049404144287109,0,0,2.635183334350586,6.049404144287109,0,0.8370700478553772
1336,0.1040201410651207,0.09697064012289047,1,3,0.1321498453617096,0.1956852525472641,4,0.6190986037254333
2116,0.08897875994443893,0.1400143802165985,3,3,0.15336452424526215,0.24415598809719086,4,0.5314311385154724
1799,0.03914168104529381,0.014633843675255775,3,3,0.03914168104529381,0.014633843675255775,3,0.9983691573143005
835,0.04932278394699097,0.06615330278873444,4,4,0.04932278394699097,0.06615330278873444,4,0.9997517466545105
237,0.7536526322364807,1.8519248962402344,1,1,0.7536526322364807,1.8519248962402344,1,0.9616461992263794
593,0.05229535326361656,0.08925223350524902,3,3,0.05229535326361656,0.08925223350524902,3,0.9862455129623413
2990,0.179059699177742,0.17426173388957977,3,3,0.179059699177742,0.17426173388957977,3,0.9994661211967468
3271,0.7083043456077576,1.4370003938674927,0,0,0.7083043456077576,1.4370003938674927,0,0.6243618130683899
1850,0.7077392935752869,1.2598649263381958,0,0,0.7077392935752869,1.2598649263381958,0,0.9988014698028564
2831,0.09253650903701782,0.04304353892803192,3,3,0.2448148876428604,0.2733234167098999,4,0.6585392355918884
881,0.018826542422175407,0.037090472877025604,3,3,0.018826542422175407,0.037090472877025604,3,0.997097373008728
244,1.0863033533096313,3.0001983642578125,1,1,3.914743185043335,8.616588592529297,2,0.5173963308334351
3255,0.03980615735054016,0.022636618465185165,3,3,0.03980615735054016,0.022636618465185165,3,0.9996055960655212
3410,2.310067892074585,5.0044846534729,0,0,2.310067892074585,5.0044846534729,0,0.9240679144859314
2938,0.5277467370033264,0.5863997340202332,3,3,0.5277467370033264,0.5863997340202332,3,0.9846989512443542
68,0.06214679405093193,0.109462209045887,3,3,0.06214679405093193,0.109462209045887,3,0.9999392032623291
1278,0.06472286581993103,0.04026662930846214,4,4,0.06472286581993103,0.04026662930846214,4,0.8024771213531494
901,1.5036554336547852,3.647937774658203,1,1,1.5036554336547852,3.647937774658203,1,0.6859440803527832
1154,0.04745892062783241,0.01459253765642643,3,3,0.04745892062783241,0.01459253765642643,3,0.9374581575393677
3010,0.053420260548591614,0.1115279570221901,3,3,0.053420260548591614,0.1115279570221901,3,0.9995229244232178
2423,0.1740727424621582,0.26720601320266724,3,3,0.1740727424621582,0.26720601320266724,3,0.8771302700042725
376,0.060996901243925095,0.04638158529996872,4,4,0.060996901243925095,0.04638158529996872,4,0.8254547715187073
