method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
linear_regression,0.08649579697422186,0.19781768710742076,0.33774600887144596,0.49599864760503726,0.6823496397132245,0.8917836084901037,1.123012233546681,1.3762279004652307,1.660602783155892,1.9600851192788633,2.273519187734399,2.6140753069088203
ridge_regression,0.08638205849088494,0.19887609918292914,0.3391677516238732,0.4993969582435305,0.6879370753459543,0.8984045122765978,1.1315014104290062,1.386628345525506,1.6740952915120446,1.9772100576519733,2.293566473705472,2.637188413820695
