method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
gru_hidden_64_layers_1,0.10946181723375048,0.21876994202697955,0.3341071589506596,0.4686179682174208,0.6073490705298767,0.7693960094342898,0.9485057671475012,1.1360695364121718,1.3469579599150165,1.5760665708314099,1.8260314948471537,2.1018515203593946
gru_hidden_128_layers_1,0.1174579152487819,0.22944176535979335,0.3348969533253694,0.4649474462639773,0.6026273914872449,0.7591677497667578,0.9224433230357879,1.097430036128902,1.2949536891868443,1.5079628667563982,1.7416434405538233,2.0039196770310146
gru_hidden_256_layers_1,0.10202994974282444,0.20268815779788632,0.32822909327346267,0.45912102626541373,0.605198084522933,0.7634421319175586,0.931327332947562,1.1020191189758903,1.298611283680657,1.500272949046286,1.7162586436091012,1.9646045775986172
gru_hidden_128_layers_2,0.12824606583738138,0.23849033878022138,0.35617704545967915,0.48008242154221326,0.60882173679056,0.7592964193470173,0.9149775760094847,1.0795651069836987,1.26647634212052,1.4701391880926993,1.7024511637910935,1.9473917493689277
gru_hidden_256_layers_2,0.11004759143625878,0.21079380676383153,0.32038858335859416,0.44553699137875147,0.583987582955987,0.7418584340326064,0.9037129280074044,1.0736712806260171,1.2704982464367112,1.477180961986464,1.7057189019172008,1.95405155145669
gru_hidden_128_layers_3,0.11938857503132154,0.23306840213626856,0.3563603831898945,0.49022303812539164,0.6353794425191485,0.7897850941901031,0.9520823549709431,1.1265745747553988,1.3169507759197254,1.519899397190205,1.7434702899177368,1.9973450206373606
gru_hidden_256_layers_3,0.11376835172524641,0.2192646245361671,0.33491058410535596,0.4625898543569995,0.6031172024613625,0.7574883486324779,0.9275537076828186,1.110688235870343,1.3128733337616723,1.5243914723211096,1.7557728769302643,1.997327605989333
