method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
mlp_hidden_64,0.1471271074416026,0.2715398975646663,0.38306464333469525,0.5260371642629749,0.6985377683309211,0.8621838899712615,1.0942139972857232,1.3366062013040143,1.5954376870570492,1.8354137585384622,2.1260594414938665,2.4095373765424237
mlp_hidden_128,0.10967195155122185,0.23083520428305995,0.35733975054873474,0.5023900783833762,0.654860604773355,0.8336558294706099,1.033043151578485,1.2490755009540324,1.5102643317804905,1.7608171666958945,2.0341097628168594,2.3539160906346464
mlp_hidden_256,0.10543600282785932,0.20787454857765458,0.3434010444623048,0.48046334666155005,0.6353673628777456,0.7982559740269359,1.0093352273773812,1.2172089240709532,1.4596968778932933,1.7212267431367019,1.979683263778332,2.2839872122891722
