method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
lstm_hidden_64_layers_1,0.12001812273278616,0.22294267302905527,0.3300914910756877,0.43323412206518697,0.5419094161830302,0.6549437603991298,0.7779821318822955,0.9143615192340142,1.0635716494084178,1.2316325101478882,1.4090927076811732,1.6151462065436961
lstm_hidden_128_layers_1,0.11885565530759447,0.21485553201306506,0.31784081394988045,0.421311997669446,0.5300036771897628,0.6484476419612871,0.7743577692850853,0.9076840320518716,1.0521988757483831,1.2002904228839641,1.3642049614374463,1.5462550614009325
lstm_hidden_256_layers_1,0.11504980970461144,0.19538327458923793,0.28958095383098803,0.3862324859548442,0.4943789568404265,0.6063776361906176,0.7257688861371373,0.8533641462275806,0.9910003475716539,1.1356610568969203,1.2884838477961735,1.4615775455617537
lstm_hidden_128_layers_2,0.10784785517105112,0.19170862570188713,0.2832611217929546,0.3756049324835079,0.4656364774043389,0.5623609024828924,0.6617725993764907,0.7717541781223024,0.8783609233998338,1.0086182397962231,1.144238635717887,1.2987181470224725
lstm_hidden_256_layers_2,0.10713019080627749,0.1859928630996034,0.266244003608418,0.3479153670579597,0.43751999929868773,0.5370826362663634,0.6387121253259962,0.7465888257072286,0.8719096468682686,0.9996593639476817,1.1346824920540464,1.2779701861165285
lstm_hidden_128_layers_3,0.1084920416760724,0.1908402761815854,0.2797482283257606,0.36736163659175375,0.45017969456322054,0.5515255694184485,0.6595192898123721,0.7686018411189831,0.8839213515804493,1.0170833086857867,1.1552841631467097,1.3107082325826591
lstm_hidden_256_layers_3,0.10601111279422847,0.18422584555785512,0.26303608343178814,0.3490863284175496,0.4345915506849203,0.5381333838578773,0.6484282291239651,0.7625820718741042,0.8932301205657661,1.03160337642707,1.1740955040336716,1.334062929473558
