method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
linear_regression,0.08913436185155826,0.20361161240477735,0.34796091993493145,0.5139480479834178,0.709245885355234,0.932790802906807,1.1789070226050997,1.4472067928317385,1.751779723988875,2.075617882920514,2.421874533396807,2.7949798043938987
ridge_regression,0.08877354300511797,0.20431301609096408,0.3488135776664091,0.5164944684853584,0.7138014212918775,0.937841991909822,1.1843513279931026,1.4537514758346581,1.7595775035125287,2.083979489085984,2.4297811102845697,2.8052372200565348
