sample_idx,ade,fde
0,0.11282376199960709,0.29340076446533203
1,0.2512234151363373,0.3293873071670532
2,0.37255004048347473,0.619356095790863
3,0.5920570492744446,0.9312727451324463
4,0.27810007333755493,0.5600142478942871
5,0.31451401114463806,0.7691099047660828
6,0.2818593382835388,0.4940495789051056
7,0.22777731716632843,0.3314453065395355
8,0.2511970102787018,0.33567842841148376
9,0.18198831379413605,0.35036125779151917
10,0.11899281293153763,0.24440132081508636
11,0.44085898995399475,0.8495769500732422
12,0.19193686544895172,0.3498713970184326
13,0.11094173789024353,0.17933768033981323
14,0.32687801122665405,0.5947133898735046
15,0.12438588589429855,0.22968894243240356
16,0.3240859806537628,0.573223352432251
17,0.23824669420719147,0.4463742673397064
18,0.18080775439739227,0.33324164152145386
19,0.2784968316555023,0.36558443307876587
20,0.0019151290180161595,0.0028284373693168163
21,0.26846837997436523,0.4950161874294281
22,0.5959947109222412,1.063796877861023
23,0.21001355350017548,0.41923022270202637
24,0.25351986289024353,0.4821213483810425
25,0.4952414035797119,0.7726991772651672
26,0.5708976984024048,0.9153294563293457
27,0.482225626707077,0.9350769519805908
28,0.4125145375728607,0.710551917552948
29,0.5053570866584778,0.9689602851867676
30,0.36392199993133545,0.7160091400146484
31,0.32140621542930603,0.5980209112167358
32,0.15013425052165985,0.33000001311302185
33,0.1415686160326004,0.3121938705444336
34,0.6869844794273376,1.0683449506759644
35,0.45211541652679443,0.871803343296051
36,0.39564695954322815,0.6778274178504944
37,0.6064123511314392,0.8974140286445618
38,0.26938721537590027,0.5227159857749939
39,0.2632662355899811,0.5016652345657349
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.07326336950063705,0.12332072108983994
61,0.06285504996776581,0.23181457817554474
62,0.08904553204774857,0.1821647584438324
63,0.2122529298067093,0.3957183063030243
64,0.18066714704036713,0.39537957310676575
65,0.1472739428281784,0.40080544352531433
66,0.11380288749933243,0.3092329204082489
67,0.2708718776702881,0.53973788022995
68,0.09989093989133835,0.27608874440193176
69,0.0721985399723053,0.0768439993262291
70,0.07688353955745697,0.24167953431606293
71,0.1570681631565094,0.12080150097608566
72,0.3039686977863312,0.5161394476890564
73,0.11553969979286194,0.2777210772037506
74,0.3498477041721344,0.550548791885376
75,0.16774533689022064,0.3096837103366852
76,0.18490009009838104,0.41535648703575134
77,0.018343286588788033,0.023323815315961838
78,0.13441650569438934,0.1842525452375412
79,0.1459541916847229,0.13845215737819672
80,0.2866482436656952,0.5291597247123718
81,0.11906212568283081,0.2300543338060379
82,0.2236604243516922,0.412911593914032
83,0.18074233829975128,0.2632109522819519
84,0.15749187767505646,0.13845215737819672
85,0.05674357712268829,0.20727035403251648
86,0.003691205522045493,0.0
87,12.656318664550781,25.523025512695312
88,10.327874183654785,20.081363677978516
89,7.9850287437438965,17.61925506591797
90,7.7709503173828125,20.185949325561523
91,8.94610595703125,24.467281341552734
92,12.161898612976074,23.810251235961914
93,11.21847152709961,29.795894622802734
94,13.346985816955566,34.125526428222656
95,0.08449351042509079,0.2394097000360489
96,0.2628503739833832,0.5578261017799377
97,0.32193776965141296,0.5985398888587952
98,0.16983945667743683,0.2924123704433441
99,0.414129376411438,0.7758723497390747
100,0.22736692428588867,0.3794759511947632
101,0.42378437519073486,0.8016483187675476
102,0.10239734500646591,0.2629220187664032
103,0.3871943950653076,0.5985398888587952
104,0.39952799677848816,0.59982830286026
105,0.23295588791370392,0.5191194415092468
106,0.26465490460395813,0.3691205680370331
107,0.14780528843402863,0.41708749532699585
108,0.18931488692760468,0.273826539516449
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.10347921401262283,0.20582760870456696
142,0.4803500473499298,1.3905459642410278
143,0.5088129639625549,1.1690834760665894
144,0.12420642375946045,0.23070544004440308
145,0.09122207760810852,0.1533231884241104
146,0.14525632560253143,0.2540649473667145
147,0.1162157729268074,0.19807069003582
148,0.25607287883758545,1.1031160354614258
149,0.4666464030742645,0.9868384599685669
150,0.515312910079956,1.3708486557006836
151,0.10302448272705078,0.490608811378479
152,0.5541172623634338,1.3511513471603394
153,0.6426438689231873,1.0790338516235352
154,0.5527243614196777,1.0329360961914062
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.13886524736881256,0.33614876866340637
167,0.4521080255508423,0.761711835861206
168,0.11085285991430283,0.24185946583747864
169,0.1540444791316986,0.43050315976142883
170,0.14227163791656494,0.12731848657131195
171,0.21804021298885345,0.4669046700000763
172,0.10434975475072861,0.10159233212471008
173,0.11350143700838089,0.09618731588125229
174,0.0959080159664154,0.11815246194601059
175,0.2689889967441559,0.49539077281951904
176,0.20409612357616425,0.4431895911693573
177,0.06519998610019684,0.19446589052677155
178,0.1446864753961563,0.31744763255119324
179,0.17480666935443878,0.4312968850135803
180,0.08712554723024368,0.1415344476699829
181,0.45366528630256653,0.7675708532333374
182,0.13005731999874115,0.11328283697366714
183,0.5050656795501709,0.822110116481781
184,0.11361143738031387,0.3161850869655609
185,0.17953331768512726,0.3906635344028473
186,0.12076511234045029,0.10323759913444519
187,0.13314883410930634,0.3733215630054474
188,0.1365288645029068,0.2302173227071762
189,0.0,0.0
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0,0.0
212,0.2069728523492813,0.2265656739473343
213,0.543422281742096,0.8395295143127441
214,0.3441483974456787,0.48726576566696167
215,0.3185579478740692,0.5862865447998047
216,0.1392664760351181,0.21818570792675018
217,0.15648037195205688,0.2292248010635376
218,0.1785900741815567,0.2490180879831314
219,0.13295888900756836,0.2131783366203308
220,0.09403962641954422,0.21727631986141205
221,0.10960961133241653,0.2065187692642212
222,0.34339818358421326,0.6488204598426819
223,0.0558907575905323,0.18964441120624542
224,0.2674659490585327,0.4735102653503418
225,0.04122934490442276,0.15493224561214447
226,0.2944071590900421,0.5299602746963501
227,0.07482989132404327,0.22828052937984467
228,10.176497459411621,25.648422241210938
229,11.708126068115234,29.037677764892578
230,8.691451072692871,22.378005981445312
231,15.058276176452637,35.93544006347656
232,15.853134155273438,36.4908332824707
233,13.864730834960938,34.0740852355957
234,12.624382972717285,31.6123046875
235,16.193805694580078,36.02919387817383
236,2.609722375869751,5.598403453826904
237,6.60333251953125,15.880181312561035
