method,err_0p5s,err_1p0s,err_1p5s,err_2p0s,err_2p5s,err_3p0s,err_3p5s,err_4p0s,err_4p5s,err_5p0s,err_5p5s,err_6p0s
transformer_d64_heads_4_layers_1_ff_128_lr_0p0003,0.13361291253187862,0.24841792870111848,0.37184970666170225,0.5054890389796625,0.6682443875496656,0.8411924958472397,1.0305969564148902,1.23087555249301,1.4746068845462021,1.7119083336134613,1.980745942162519,2.2706566524549006
transformer_d128_heads_4_layers_1_ff_256_lr_0p0003,0.12651738505899796,0.23332810342716667,0.347592134208257,0.48400987195253203,0.6348078227567219,0.7986076582996744,0.9694196094564673,1.1542377729704392,1.3638434999093905,1.5794862878189055,1.833430887340166,2.1091696159444173
transformer_d128_heads_4_layers_2_ff_256_lr_0p0003,0.12853130716691588,0.2317484817388256,0.34317403182186274,0.4712628152926548,0.610695824971613,0.7600333261156762,0.9262692117951122,1.1143761621986579,1.3069472253436372,1.524741306826234,1.7610470228471307,2.012749534675756
transformer_d128_heads_4_layers_2_ff_512_lr_0p0003,0.1397259447128983,0.2563466857956717,0.3776231409194059,0.4981706453853059,0.6452440932410933,0.7997016593852261,0.9689343478649707,1.1512459754052211,1.364442624537994,1.583906149863403,1.8338613466234661,2.094662562609962
